# x_um E_MeV dEdx_MeV_per_um
2.175543885971492897e-01 5.337152074436900762e+00 3.970739768088906718e-01
2.200550137534383610e-01 5.336159194569569664e+00 3.970313594975545257e-01
2.225556389097274324e-01 5.335166421134005965e+00 3.969888526832519582e-01
2.250562640660165037e-01 5.334173753853892919e+00 3.969464563659828027e-01
2.275568892223055750e-01 5.333181192452925323e+00 3.969041705457472258e-01
2.300575143785946464e-01 5.332188736654785544e+00 3.968619952225450609e-01
2.325581395348837177e-01 5.331196386183162161e+00 3.968199303963763080e-01
2.350587646911727890e-01 5.330204140761747311e+00 3.967779760672412448e-01
2.375593898474618604e-01 5.329212000114229575e+00 3.967361322351396491e-01
2.400600150037509317e-01 5.328219963964293093e+00 3.966943989000715209e-01
2.425606401600400031e-01 5.327228032035629113e+00 3.966527760620368603e-01
2.450612653163290744e-01 5.326236204051924439e+00 3.966112637210356118e-01
2.475618904726181457e-01 5.325244479736867653e+00 3.965698618770678863e-01
2.500625156289072448e-01 5.324252858814147338e+00 3.965285705301337948e-01
2.525631407851963162e-01 5.323261341007453851e+00 3.964873896802331710e-01
2.550637659414853875e-01 5.322269926040473109e+00 3.964463193273660147e-01
2.575643910977744588e-01 5.321278613636894583e+00 3.964053594715322149e-01
2.600650162540635302e-01 5.320287403520402414e+00 3.963645101127319936e-01
2.625656414103526015e-01 5.319296295414693176e+00 3.963237712509652955e-01
2.650662665666416729e-01 5.318305289043451012e+00 3.962831428862321759e-01
2.675668917229307442e-01 5.317314384130359173e+00 3.962426250185324683e-01
2.700675168792198155e-01 5.316323580399116011e+00 3.962022176478661728e-01
2.725681420355088869e-01 5.315332877573400339e+00 3.961619207742334003e-01
2.750687671917979582e-01 5.314342275376906066e+00 3.961217343976342065e-01
2.775693923480870295e-01 5.313351773533321776e+00 3.960816585180684801e-01
2.800700175043761009e-01 5.312361371766334273e+00 3.960416931355362213e-01
2.825706426606651722e-01 5.311371069799630362e+00 3.960018382500375411e-01
