# x_um E_MeV dEdx_MeV_per_um
1579.925760 4.531187 0.000095
1587.592860 4.530461 0.000095
1595.259961 4.529736 0.000095
1602.927062 4.529011 0.000095
1610.594163 4.528285 0.000095
1618.261264 4.527559 0.000095
1625.928364 4.526834 0.000095
1633.595465 4.526108 0.000095
1641.262566 4.525382 0.000095
1648.929667 4.524656 0.000095
1656.596767 4.523929 0.000095
1664.263868 4.523203 0.000095
1671.930969 4.522477 0.000095
1679.598070 4.521750 0.000095
1687.265171 4.521024 0.000095
1694.932271 4.520297 0.000095
1702.599372 4.519570 0.000095
1710.266473 4.518843 0.000095
1717.933574 4.518116 0.000095
1725.600674 4.517389 0.000095
1733.267775 4.516662 0.000095
1740.934876 4.515934 0.000095
1748.601977 4.515207 0.000095
1756.269078 4.514479 0.000095
1763.936178 4.513751 0.000095
1771.603279 4.513024 0.000095
1779.270380 4.512296 0.000095
1786.937481 4.511568 0.000095
1794.604581 4.510839 0.000095
1802.271682 4.510111 0.000095
1809.938783 4.509383 0.000095
1817.605884 4.508654 0.000095
1825.272984 4.507926 0.000095
1832.940085 4.507197 0.000095
1840.607186 4.506468 0.000095
1848.274287 4.505740 0.000095
1855.941388 4.505011 0.000095
1863.608488 4.504281 0.000095
1871.275589 4.503552 0.000095
1878.942690 4.502823 0.000095
1886.609791 4.502093 0.000095
1894.276891 4.501364 0.000095
1901.943992 4.500634 0.000095
1909.611093 4.499905 0.000095
1917.278194 4.499175 0.000095
1924.945295 4.498445 0.000095
1932.612395 4.497715 0.000095
1940.279496 4.496984 0.000095
1947.946597 4.496254 0.000095
1955.613698 4.495524 0.000095
1963.280798 4.494793 0.000095
1970.947899 4.494063 0.000095
1978.615000 4.493332 0.000095
1986.282101 4.492601 0.000095
1993.949202 4.491870 0.000095
2001.616302 4.491139 0.000095
2009.283403 4.490408 0.000095
2016.950504 4.489677 0.000095
2024.617605 4.488945 0.000095
2032.284705 4.488214 0.000095
2039.951806 4.487482 0.000095
2047.618907 4.486750 0.000095
2055.286008 4.486019 0.000095
2062.953109 4.485287 0.000095
2070.620209 4.484555 0.000095
2078.287310 4.483823 0.000095
2085.954411 4.483090 0.000096
2093.621512 4.482358 0.000096
2101.288612 4.481625 0.000096
2108.955713 4.480893 0.000096
2116.622814 4.480160 0.000096
2124.289915 4.479427 0.000096
2131.957016 4.478694 0.000096
2139.624116 4.477961 0.000096
2147.291217 4.477228 0.000096
2154.958318 4.476495 0.000096
2162.625419 4.475762 0.000096
2170.292519 4.475028 0.000096
2177.959620 4.474295 0.000096
2185.626721 4.473561 0.000096
2193.293822 4.472827 0.000096
2200.960922 4.472093 0.000096
2208.628023 4.471359 0.000096
2216.295124 4.470625 0.000096
2223.962225 4.469891 0.000096
2231.629326 4.469157 0.000096
2239.296426 4.468422 0.000096
2246.963527 4.467688 0.000096
2254.630628 4.466953 0.000096
2262.297729 4.466218 0.000096
2269.964829 4.465483 0.000096
2277.631930 4.464748 0.000096
2285.299031 4.464013 0.000096
2292.966132 4.463278 0.000096
2300.633233 4.462543 0.000096
2308.300333 4.461807 0.000096
2315.967434 4.461072 0.000096
2323.634535 4.460336 0.000096
2331.301636 4.459600 0.000096
2338.968736 4.458864 0.000096
2346.635837 4.458128 0.000096
2354.302938 4.457392 0.000096
2361.970039 4.456656 0.000096
2369.637140 4.455920 0.000096
2377.304240 4.455183 0.000096
2384.971341 4.454447 0.000096
2392.638442 4.453710 0.000096
2400.305543 4.452973 0.000096
2407.972643 4.452236 0.000096
2415.639744 4.451499 0.000096
2423.306845 4.450762 0.000096
2430.973946 4.450025 0.000096
2438.641047 4.449287 0.000096
2446.308147 4.448550 0.000096
2453.975248 4.447812 0.000096
2461.642349 4.447075 0.000096
2469.309450 4.446337 0.000096
2476.976550 4.445599 0.000096
2484.643651 4.444861 0.000096
2492.310752 4.444123 0.000096
2499.977853 4.443385 0.000096
2507.644953 4.442646 0.000096
2515.312054 4.441908 0.000096
2522.979155 4.441169 0.000096
2530.646256 4.440431 0.000096
2538.313357 4.439692 0.000096
2545.980457 4.438953 0.000096
2553.647558 4.438214 0.000096
2561.314659 4.437475 0.000096
2568.981760 4.436736 0.000096
2576.648860 4.435996 0.000096
2584.315961 4.435257 0.000096
2591.983062 4.434517 0.000096
2599.650163 4.433778 0.000096
2607.317264 4.433038 0.000096
2614.984364 4.432298 0.000097
2622.651465 4.431558 0.000097
2630.318566 4.430818 0.000097
2637.985667 4.430077 0.000097
2645.652767 4.429337 0.000097
2653.319868 4.428597 0.000097
2660.986969 4.427856 0.000097
2668.654070 4.427115 0.000097
2676.321171 4.426375 0.000097
2683.988271 4.425634 0.000097
2691.655372 4.424893 0.000097
2699.322473 4.424151 0.000097
2706.989574 4.423410 0.000097
2714.656674 4.422669 0.000097
2722.323775 4.421927 0.000097
2729.990876 4.421186 0.000097
2737.657977 4.420444 0.000097
2745.325078 4.419702 0.000097
2752.992178 4.418960 0.000097
