# x_um E_MeV dEdx_MeV_per_um
2388.295008 5.414078 0.000068
2399.991429 5.413280 0.000068
2411.687851 5.412481 0.000068
2423.384272 5.411683 0.000068
2435.080694 5.410885 0.000068
2446.777116 5.410087 0.000068
2458.473537 5.409289 0.000068
2470.169959 5.408491 0.000068
2481.866380 5.407694 0.000068
2493.562802 5.406896 0.000068
2505.259224 5.406098 0.000068
2516.955645 5.405300 0.000068
2528.652067 5.404502 0.000068
2540.348488 5.403704 0.000068
2552.044910 5.402906 0.000068
2563.741332 5.402108 0.000068
2575.437753 5.401311 0.000068
2587.134175 5.400513 0.000068
2598.830596 5.399715 0.000068
2610.527018 5.398917 0.000068
2622.223440 5.398120 0.000068
2633.919861 5.397322 0.000068
2645.616283 5.396524 0.000068
2657.312704 5.395727 0.000068
2669.009126 5.394929 0.000068
2680.705548 5.394131 0.000068
2692.401969 5.393334 0.000068
2704.098391 5.392536 0.000068
2715.794812 5.391738 0.000068
2727.491234 5.390941 0.000068
2739.187656 5.390143 0.000068
2750.884077 5.389346 0.000068
2762.580499 5.388548 0.000068
2774.276920 5.387751 0.000068
2785.973342 5.386953 0.000068
2797.669764 5.386156 0.000068
2809.366185 5.385358 0.000068
2821.062607 5.384561 0.000068
2832.759029 5.383763 0.000068
2844.455450 5.382966 0.000068
2856.151872 5.382168 0.000068
2867.848293 5.381371 0.000068
2879.544715 5.380574 0.000068
2891.241137 5.379776 0.000068
2902.937558 5.378979 0.000068
2914.633980 5.378182 0.000068
2926.330401 5.377384 0.000068
2938.026823 5.376587 0.000068
2949.723245 5.375790 0.000068
2961.419666 5.374992 0.000068
2973.116088 5.374195 0.000068
2984.812509 5.373398 0.000068
2996.508931 5.372601 0.000068
3008.205353 5.371803 0.000068
3019.901774 5.371006 0.000068
3031.598196 5.370209 0.000068
3043.294617 5.369412 0.000068
3054.991039 5.368615 0.000068
3066.687461 5.367818 0.000068
3078.383882 5.367020 0.000068
3090.080304 5.366223 0.000068
3101.776725 5.365426 0.000068
3113.473147 5.364629 0.000068
3125.169569 5.363832 0.000068
3136.865990 5.363035 0.000068
3148.562412 5.362238 0.000068
3160.258833 5.361441 0.000068
3171.955255 5.360644 0.000068
3183.651677 5.359847 0.000068
3195.348098 5.359050 0.000068
3207.044520 5.358253 0.000068
3218.740941 5.357456 0.000068
3230.437363 5.356659 0.000068
3242.133785 5.355862 0.000068
3253.830206 5.355065 0.000068
3265.526628 5.354268 0.000068
3277.223050 5.353471 0.000068
3288.919471 5.352674 0.000068
3300.615893 5.351877 0.000068
3312.312314 5.351080 0.000068
3324.008736 5.350283 0.000068
3335.705158 5.349486 0.000068
3347.401579 5.348689 0.000068
3359.098001 5.347893 0.000068
3370.794422 5.347096 0.000068
3382.490844 5.346299 0.000068
3394.187266 5.345502 0.000068
3405.883687 5.344705 0.000068
3417.580109 5.343908 0.000068
3429.276530 5.343112 0.000068
3440.972952 5.342315 0.000068
3452.669374 5.341518 0.000068
3464.365795 5.340721 0.000068
3476.062217 5.339925 0.000068
3487.758638 5.339128 0.000068
3499.455060 5.338331 0.000068
3511.151482 5.337534 0.000068
3522.847903 5.336738 0.000068
3534.544325 5.335941 0.000068
3546.240746 5.335144 0.000068
3557.937168 5.334347 0.000068
3569.633590 5.333551 0.000068
3581.330011 5.332754 0.000068
3593.026433 5.331957 0.000068
3604.722854 5.331161 0.000068
3616.419276 5.330364 0.000068
3628.115698 5.329567 0.000068
3639.812119 5.328771 0.000068
3651.508541 5.327974 0.000068
3663.204962 5.327178 0.000068
3674.901384 5.326381 0.000068
3686.597806 5.325584 0.000068
3698.294227 5.324788 0.000068
3709.990649 5.323991 0.000068
3721.687071 5.323195 0.000068
3733.383492 5.322398 0.000068
3745.079914 5.321601 0.000068
3756.776335 5.320805 0.000068
3768.472757 5.320008 0.000068
3780.169179 5.319212 0.000068
3791.865600 5.318415 0.000068
3803.562022 5.317619 0.000068
3815.258443 5.316822 0.000068
3826.954865 5.316026 0.000068
3838.651287 5.315229 0.000068
3850.347708 5.314433 0.000068
3862.044130 5.313636 0.000068
3873.740551 5.312840 0.000068
3885.436973 5.312043 0.000068
3897.133395 5.311247 0.000068
3908.829816 5.310450 0.000068
3920.526238 5.309654 0.000068
3932.222659 5.308857 0.000068
3943.919081 5.308061 0.000068
3955.615503 5.307264 0.000068
3967.311924 5.306468 0.000068
3979.008346 5.305671 0.000068
3990.704767 5.304875 0.000068
4002.401189 5.304078 0.000068
4014.097611 5.303282 0.000068
4025.794032 5.302486 0.000068
4037.490454 5.301689 0.000068
4049.186875 5.300893 0.000068
4060.883297 5.300096 0.000068
4072.579719 5.299300 0.000068
4084.276140 5.298503 0.000068
4095.972562 5.297707 0.000068
4107.668983 5.296911 0.000068
4119.365405 5.296114 0.000068
4131.061827 5.295318 0.000068
4142.758248 5.294521 0.000068
4154.454670 5.293725 0.000068
4166.151092 5.292929 0.000068
4177.847513 5.292132 0.000068
4189.543935 5.291336 0.000068
4201.240356 5.290540 0.000068
4212.936778 5.289743 0.000068
4224.633200 5.288947 0.000068
4236.329621 5.288150 0.000068
4248.026043 5.287354 0.000068
4259.722464 5.286558 0.000068
4271.418886 5.285761 0.000068
4283.115308 5.284965 0.000068
4294.811729 5.284169 0.000068
4306.508151 5.283372 0.000068
4318.204572 5.282576 0.000068
4329.900994 5.281780 0.000068
4341.597416 5.280983 0.000068
4353.293837 5.280187 0.000068
4364.990259 5.279391 0.000068
4376.686680 5.278594 0.000068
4388.383102 5.277798 0.000068
4400.079524 5.277001 0.000068
4411.775945 5.276205 0.000068
4423.472367 5.275409 0.000068
4435.168788 5.274612 0.000068
4446.865210 5.273816 0.000068
4458.561632 5.273020 0.000068
4470.258053 5.272223 0.000068
4481.954475 5.271427 0.000068
4493.650896 5.270631 0.000068
4505.347318 5.269834 0.000068
4517.043740 5.269038 0.000068
4528.740161 5.268242 0.000068
4540.436583 5.267445 0.000068
4552.133005 5.266649 0.000068
4563.829426 5.265853 0.000068
4575.525848 5.265056 0.000068
4587.222269 5.264260 0.000068
4598.918691 5.263464 0.000068
4610.615113 5.262667 0.000068
4622.311534 5.261871 0.000068
4634.007956 5.261075 0.000068
4645.704377 5.260278 0.000068
4657.400799 5.259482 0.000068
4669.097221 5.258686 0.000068
4680.793642 5.257889 0.000068
4692.490064 5.257093 0.000068
4704.186485 5.256297 0.000068
4715.882907 5.255500 0.000068
4727.579329 5.254704 0.000068
4739.275750 5.253908 0.000068
4750.972172 5.253111 0.000068
4762.668593 5.252315 0.000068
4774.365015 5.251519 0.000068
4786.061437 5.250722 0.000068
4797.757858 5.249926 0.000068
