# x_um E_MeV dEdx_MeV_per_um
2206.421279 4.797392 0.000079
2217.226163 4.796539 0.000079
2228.031047 4.795687 0.000079
2238.835930 4.794834 0.000079
2249.640814 4.793982 0.000079
2260.445698 4.793130 0.000079
2271.250581 4.792278 0.000079
2282.055465 4.791426 0.000079
2292.860349 4.790574 0.000079
2303.665233 4.789722 0.000079
2314.470116 4.788870 0.000079
2325.275000 4.788019 0.000079
2336.079884 4.787167 0.000079
2346.884767 4.786316 0.000079
2357.689651 4.785464 0.000079
2368.494535 4.784613 0.000079
2379.299419 4.783762 0.000079
2390.104302 4.782911 0.000079
2400.909186 4.782060 0.000079
2411.714070 4.781209 0.000079
2422.518953 4.780358 0.000079
2433.323837 4.779507 0.000079
2444.128721 4.778656 0.000079
2454.933605 4.777806 0.000079
2465.738488 4.776955 0.000079
2476.543372 4.776104 0.000079
2487.348256 4.775254 0.000079
2498.153140 4.774404 0.000079
2508.958023 4.773554 0.000079
2519.762907 4.772703 0.000079
2530.567791 4.771853 0.000079
2541.372674 4.771003 0.000079
2552.177558 4.770153 0.000079
2562.982442 4.769304 0.000079
2573.787326 4.768454 0.000079
2584.592209 4.767604 0.000079
2595.397093 4.766755 0.000079
2606.201977 4.765905 0.000079
2617.006860 4.765056 0.000079
2627.811744 4.764206 0.000079
2638.616628 4.763357 0.000079
2649.421512 4.762508 0.000079
2660.226395 4.761659 0.000079
2671.031279 4.760810 0.000079
2681.836163 4.759961 0.000079
2692.641047 4.759112 0.000079
2703.445930 4.758263 0.000079
2714.250814 4.757415 0.000079
2725.055698 4.756566 0.000079
2735.860581 4.755717 0.000079
2746.665465 4.754869 0.000079
2757.470349 4.754021 0.000079
2768.275233 4.753172 0.000079
2779.080116 4.752324 0.000079
2789.885000 4.751476 0.000078
2800.689884 4.750628 0.000078
2811.494767 4.749780 0.000078
2822.299651 4.748932 0.000078
2833.104535 4.748084 0.000078
2843.909419 4.747236 0.000078
2854.714302 4.746388 0.000078
2865.519186 4.745541 0.000078
2876.324070 4.744693 0.000078
